record_type,form_id_number,eain_id,election_authority_id_number,state_issued
E,9564685,1272,VA-01-034,VA
E,9564702,1273,A07125,NY
E,9564708,1274,761004,CA
E,9564743,1278,0037424,MI
E,9564748,1279,CO51163,MO
E,9564758,1280,C051158,MO
E,9564766,1281,001579,OR
E,9564774,1282,1239530,CA
E,9564800,1283,3428,OR
E,9564852,1295,512846,MI
E,9564862,1296,R0000002033Q2006,NJ
E,9564892,1303,C000618,MO
E,9565026,1305,12062,GA
E,9565058,1306,42225,FL
E,9565085,1307,982709,CA
E,9565086,1308,1276630,CA
E,9565116,1309,1283698,CA
E,9565127,1310,C061319,MO
E,9565145,1311,1285600,CA
E,9565146,1312,1285376,CA
E,9565165,1313,500133,WI
E,9565173,1315,1283841,CA
E,9565184,1316,1233793,CA
E,9565185,1317,1238897,CA
E,9565188,1318,1285498,CA
E,9565195,1319,74-2224439,FD
E,9565212,1320,ICCE9193,IL
E,9565213,1321,1285723,CA
E,9565233,1322,902770,CA
E,9565238,1323,1227709,CA
E,9565247,1325,1280947,CA
E,9565258,1326,01234,AZ
E,9565259,1327,000113,OR
E,9565261,1328,2005 146,PA
E,9565266,1329,LA1256,OH
E,9565267,1330,2005 284,PA
E,9565294,1331,42210,FL
E,9565331,1334,1257389,CA
E,9565333,1335,982715,CA
E,9565334,1348,510625-7,MI
E,9565358,1349,5 00472,WI
E,9565365,1355,A11728,NY
E,9565367,1356,A11728,NY
E,9565369,1357,80745,MA
E,9565372,1358,0000,AR
E,9565373,1359,A18926,NY
E,9565377,1360,94-3122807,FD
E,9565378,1361,94-3259645,FD
E,9565389,1363,1243324,CA
E,9565410,1373,Pending,NY
E,9565412,1374,782248,CA
E,9565426,1376,29922,FL
E,9565432,1377,698243,CT
E,9565455,1390,14780,MI
E,9565456,1391,00058089,TX
E,9565463,1392,1286279,CA
E,9565464,1393,1278829,CA
E,9565465,1394,1285728,CA
E,9565475,1395,331134332,OK
E,9565500,1396,LA1288,OH
E,9565513,1397,4894,IN
E,9565527,1398,c010886,MO
E,9565553,1399,8000078,PA
E,9565556,1400,4243,FL
E,9565583,1401,1286570,CA
E,9565588,1402,1286555,CA
E,9565589,1403,508403-3,MI
E,9565595,1405,000577-7,MI
E,9565601,1406,40956,MN
E,9565603,1407,1226812,CA
E,9565604,1408,161501618,NY
E,9565614,1409,8200616,PA
E,9565616,1410,42220,FL
E,9565618,1411,A18926,NY
E,9565619,1412,A4867,MD
E,9565644,1430,383410879,MI
E,9565658,1431,2006133,PA
E,9565676,1432,FID11,IL
E,9565677,1433,S0000000433Q2006,NJ
E,9565678,1434,A00679,NY
E,9565695,1435,41351,FL
E,9565728,1436,1284523,CA
E,9565742,1437,506022,MI
E,9565745,1438,20065633389,CO
E,9565752,1442,S8453,IL
E,9565772,1443,5444,IN
E,9565774,1444,501317,WI
E,9565792,1445,1246365,CA
E,9565795,1446,1271567,CA
E,9565796,1447,1270258,CA
E,9565801,1448,513260,MI
E,9565804,1449,512426,MI
E,9565833,1451,STA-VI9E35-C-001,NC
E,9565840,1452,992298,CA
E,9565841,1453,861576,CA
E,9565845,1454,0000,AR
E,9565851,1455,990239,CA
E,9565874,1456,A5124,MD
E,9565885,1457,42489,FL
E,9565947,1470,1286570,CA
E,9565965,1471,500217,WI
E,9565986,1472,02-008,VA
E,9565994,1473,1286279,CA
E,9565995,1474,1285263,CA
E,9566002,1475,1286156,CA
E,9566006,1476,91-166,VA
E,9566006,1477,41,NV
E,9566006,1478,4503,FL
E,9566006,1479,T0000002733,NJ
E,9566017,1480,6084,IA
E,9566019,11012,55289,FL
E,9566022,1481,42798,FL
E,9566026,1482,597182,OK
E,9566056,1484,9200457,PA
E,9566081,1486,C000620,MO
E,9566085,1488,34623,TX
E,9566086,1489,901225,VA
E,9566087,1490,1793,OH
E,9566100,1491,7400007,NC
E,9566101,1492,A06968,NY
E,9566104,1493,A256-305,MD
E,9566158,1494,BI1246,OH
E,9566262,1495,0000,AR
E,9566264,1496,1286648,CA
E,9566279,1497,C00424283,FD
E,9566311,1498,00059723,TX
E,9566385,1499,1269867,CA
E,9566401,1500,Applied for,CA
E,9566405,1501,1287152,CA
E,9566408,1502,990346,CA
E,9566411,1503,1282505,CA
E,9566414,1504,1283805,CA
E,9566417,1505,1275009,CA
E,9566418,1506,1283799,CA
E,9566420,1507,1285904,CA
E,9566421,1508,1286143,CA
E,9566422,1509,1287519,CA
E,9566426,1510,1277380,CA
E,9566476,1512,00059386,TX
E,9566478,1513,1287877,CA
E,9566502,1514,Applied for,CA
E,9566506,1515,42504,FL
E,9566518,1516,1276630,CA
E,9566524,1517,991025,AZ
E,9566545,1518,Pending,TX
E,9566550,1519,1286480,CA
E,9566569,1520,Applied for,CA
E,9566573,1521,30245,MN
E,9566590,1522,T0000014844,NJ
E,9566591,1523,Applied for,CA
E,9566608,1524,MECID: C061500,MO
E,9566637,1525,20065642576,CO
E,9566650,1526,201467313,FD
E,9566664,1530,42797,FL
E,9566673,1531,501175,WI
E,9566683,1532,513334,MI
E,9566685,1533,37933,FL
E,9566691,1534,Applied For,CA
E,9566692,19810,S9225,IL
E,9566698,1536,1288752,CA
E,9566701,1537,1281772,CA
E,9566753,1538,999999,FL
E,9566756,1539,S8707,IL
E,9566771,1540,1286415,CA
E,9566786,1541,513285,MI
E,9566787,1542,513285,MI
E,9566793,1543,743614,CA
E,9566795,1544,16480,MN
E,9566805,1545,00059729,TX
E,9566817,1546,80020,MN
E,9566819,1547,1270267,CA
E,9566820,1548,782491,CA
E,9566821,1549,992074,CA
E,9566831,1550,1225795,CA
E,9566834,1551,961905,CA
E,9566835,1552,A26839,NY
E,9566836,1553,000113,OR
E,9566840,1554,06-058,VA
E,9566850,1555,Applied for,CA
E,9566851,1556,Applied for,CA
E,9566852,1557,applied for,CA
E,9566853,1558,Applied for,CA
E,9566859,1559,Applied for,CA
E,9566893,1570,1273998,CA
E,9566898,1571,44838,FL
E,9566899,1572,06-065,VA
E,9566910,1573,87,FL
E,9566919,1574,S 1623-7,IL
E,9566927,1575,5275,OR
E,9566960,1576,80787,MA
E,9566962,1577,16553,MN
E,9566963,1578,2006374,PA
E,9566967,1579,562607860,TX
E,9566975,1580,1290630,CA
E,9566976,1581,1279809,CA
E,9566996,1582,PCE#6210,OH
E,9566998,1583,9200457,PA
E,9566999,1584,A256-305,MD
E,9567001,1585,34623,TX
E,9567002,1586,901225,VA
E,9567004,1587,1793,OH
E,9567005,1588,7400007,NC
E,9567006,1589,A06968,NY
E,9567010,1590,USWA PAC LA766,OH
E,9567023,1591,S 9251,IL
E,9567039,1592,550,OH
E,9567045,1593,A-25105,NY
E,9567054,1594,44883,FL
E,9567055,1595,c061058,MO
E,9567057,1596,Applied for,CA
E,9567062,1597,04-071,VA
E,9567070,1598,990831,CA
E,9567071,1599,000113,OR
E,9567073,1600,A25148,NY
E,9567076,1601,1283921,CA
E,9567087,1603,990682,CA
E,9567088,1604,44654,FL
E,9567124,1605,1291354,CA
E,9567164,1610,1284309,CA
E,9567179,1611,1291341,CA
E,9567318,1631,1291233,CA
E,9567324,1632,06-039,VA
E,9567326,1633,1291537,CA
E,9567364,1634,22404,FL
E,9567372,1635,5472,OR
E,9567497,1636,ACMCO,CO
E,9567512,1637,EAIN Pending,CA
E,9567592,1638,1283731,CA
E,9567598,1639,1282898,CA
E,9567622,1640,851585,CA
E,9567646,1641,20-1467313,FD
E,9567659,1644,2931047,CA
E,9567689,1645,1291535,CA
E,9567723,1646,1291528,CA
E,9567725,1647,1291526,CA
E,9567728,1648,20-5751129,FD
E,9567733,1649,1291510,CA
E,9567739,1650,1283839,CA
E,9567740,1651,1283843,CA
E,9567741,1652,1283837,CA
E,9567742,1653,1283845,CA
E,9567753,1654,1291882,CA
E,9567754,1655,1291884,CA
E,9567774,1656,503786,MI
E,9567796,1657,00059692,TX
E,9567818,1658,1291617,CA
E,9567877,1659,00060203,TX
E,9567971,1660,C000518,MO
E,9567998,1661,# is Pending,CA
E,9568009,1662,1291268,CA
E,9568042,1670,00055820,TX
E,9568070,1671,1292462,CA
E,9568088,1672,00059915,TX
E,9568108,1674,501339,WI
E,9568138,1675,880399846,NV
E,9568140,1677,880399846,NV
E,9568141,1678,880399846,NV
E,9568143,1679,Applied for,CA
E,9568145,1680,applied for,MO
E,9568148,1681,V 0000 0342 44 Q2006,NJ
E,9568157,1682,S 3006,IL
E,9568196,1683,5436,OR
E,9568205,1684,00016923,TX
E,9568213,1685,Applied for,CA
E,9568218,1686,NC2006000329,GA
E,9568312,1687,1292226,CA
E,9568402,1693,76-0797701,NJ
E,9568514,1696,C24673,NY
E,9568527,1698,501339,WI
E,9568539,1699,applied for,CA
E,9568541,1700,applied for,MO
E,9568555,1701,A18982,NY
E,9568558,1702,06-094,VA
E,9568562,1703,870169,CA
E,9568563,1704,10224,OH
E,9568564,1705,9700,IA
E,9568564,1706,7512,OH
E,9568564,1707,501335,WI
E,9568564,1708,no id#,CT
E,9568564,1709,20065631049,CO
E,9568564,1710,A18886,NY
E,9568564,1711,NC2006000155,GA
E,9568564,1712,782200,CA
E,9568567,1713,06-101,VA
E,9568575,1714,C061016,MO
E,9568579,1715,741831,CA
E,9568586,1716,00016168,TX
E,9568594,1717,201926761,SC
E,9568596,1718,1579,OR
E,9568597,1719,S8187,IL
E,9568608,1720,9200457,PA
E,9568609,1721,A256-305,MD
E,9568611,1722,34623,TX
E,9568612,1723,901225,VA
E,9568613,1724,1793,OH
E,9568614,1725,7400007,NC
E,9568615,1726,A06968,NY
E,9568626,1727,Applied for,CA
E,9568632,1728,9334,IL
E,9568639,2345,,CA
E,9568662,1733,Applied for,CA
E,9568668,1734,14780,MI
E,9568681,1735,C00216358,FD
E,9568729,1736,1291777,CA
E,9568739,1737,00016168,TX
E,9568754,1738,791819,CA
E,9568763,1739,C29193,NY
E,9568783,1741,1246290,CA
E,9568803,1742,811846,CA
E,9568804,1743,1280464,CA
E,9568808,1744,1233884,CA
E,9568814,1745,002476-0,MI
E,9568815,1746,44973,FL
E,9568819,1747,1239530,CA
E,9568848,1749,Applied for,CA
E,9568851,1750,810317,CA
E,9568860,1751,A29261,NY
E,9568868,1752,NC2006000271,GA
E,9568890,1753,1286648,CA
E,9568946,1756,1288467,CA
E,9569051,1757,C00418483,FD
E,9569090,1758,1294024,CA
E,9569146,1759,C26987,NY
E,9569203,1760,1288520,CA
E,9569253,1761,1281463,CA
E,9569304,1763,Pending,CA
E,9569305,1764,1276521,CA
E,9569307,1765,1294190,CA
E,9569334,1773,509476-8,MI
E,9569336,1774,00038684,TX
E,9569341,1778,C000452,MO
E,9569346,1779,941786,CA
E,9569347,1781,05-037,VA
E,9569355,1782,C30204,NY
E,9569363,1783,1288752,CA
E,9569364,1784,1285376,CA
E,9569365,1785,1284716,CA
E,9569366,1786,c24372,NY
E,9569377,1788,C010155,MO
E,9569386,1789,9334,IL
E,9569396,1791,9565705,FD
E,9569407,1792,A29124,NV
E,9569427,1793,1294988,CA
E,9569438,1794,1293495,CA
E,9569439,1795,1290051,CA
E,9569444,1796,Applied for,CA
E,9569448,1797,513436-6,MI
E,9569452,1798,1241102,CA
E,9569454,1799,Applied for,CA
E,9569457,1800,A29261,NY
E,9569472,1801,1264928,CA
E,9569477,1802,991225,CA
E,9569480,1803,760231,CA
E,9569490,1804,C000402,MO
E,9569498,1805,1261580,CA
E,9569499,1806,1243091,CA
E,9569501,1807,L13485,IL
E,9569502,1808,791819,CA
E,9569512,1812,9757,IA
E,9569520,1815,C000404,MO
E,9569528,1816,C00424713,FD
E,9569532,1817,C000399,MO
E,9569541,1819,c00430629,FD
E,9569545,1820,c00430637,FD
E,9569546,1821,962965,CA
E,9569548,1822,8453,IL
E,9569550,1823,C051269,MO
E,9569560,1824,A26924,NY
E,9569567,1825,1245177,CA
E,9569569,1826,L13956,IL
E,9569570,1827,992310,CA
E,9569571,1828,1285008,CA
E,9569572,1829,1285723,CA
E,9569573,1830,741623,CA
E,9569577,1831,2007132,PA
E,9569586,1832,972210,CA
E,9569590,1833,Applied For,CA
E,9569606,1834,none,FD
E,9569608,1835,07-012,VA
E,9569622,1836,983414,CA
E,9569625,1837,44875,FL
E,9569637,1838,00015750,TX
E,9569638,1839,1284696,CA
E,9569641,1840,891390,CA
E,9569643,1841,S9381,IL
E,9569651,1843,1295768,CA
E,9569670,1844,9392,IL
E,9569683,1845,S9374,IL
E,9569689,1846,922979,CA
E,9569709,1847,C21551,NY
E,9569710,1848,A00990,NY
E,9569725,1853,A00990,NY
E,9569744,1854,80802,MA
E,9569748,1855,42014,FL
E,9569750,1856,C071060,MO
E,9569751,1857,1297153,CA
E,9569756,1858,23965,KY
E,9569762,1859,511614-0,MI
E,9569763,1860,C00388462,FD
E,9569764,9038,505912,MI
E,9569774,1861,1270267,CA
E,9569786,1863,c00430629,FD
E,9569788,1864,000113,OR
E,9569809,1865,501269,WI
E,9569811,1866,C041295,MO
E,9569817,1867,990697,CA
E,9569822,1868,A308,MD
E,9569823,1959,C000608,MO
E,9569825,1870,A13045,NY
E,9569827,1871,200802876,AZ
E,9569829,1872,100501,DE
E,9569834,1873,c00430637,FD
E,9569836,1874,C00433227,FD
E,9569848,1875,S9322,IL
E,9569852,1876,512055,MI
E,9569853,1877,C00419333,FD
E,9569854,1878,510625,MI
E,9569857,1879,C00399782,FD
E,9569860,1880,510580-4,MI
E,9569868,1881,810656,CA
E,9569871,1882,921055,CA
E,9569872,1883,99-3481,IN
E,9569873,1884,A02535,NY
E,9569874,1885,512297,MI
E,9569876,1886,9705,IA
E,9569879,1887,1821731,SC
E,9569881,1888,41764,FL
E,9569886,1889,44875,FL
E,9569888,1890,1242650,CA
E,9569889,1891,950393,CA
E,9569890,1892,745825,CA
E,9569892,1893,Applied for,CA
E,9569893,1894,Applied for,CA
E,9569898,1895,9200457,PA
E,9569899,1896,A256-305,MD
E,9569902,1897,80480,MA
E,9569904,1934,230,RI
E,9569905,1899,41803,FL
E,9569909,1900,34623,TX
E,9569910,1901,A06968,NY
E,9569911,1902,1793,OH
E,9569912,1903,901225,VA
E,9569914,1904,7400007,NC
E,9569919,1905,640959475,FD
E,9569921,1906,1297700,CA
E,9569923,1907,1297699,CA
E,9569926,1908,0000,TN
E,9569928,1909,1281286,CA
E,9569929,1910,S 00879,IL
E,9569930,1911,1292226,CA
E,9569932,1912,C061551,MO
E,9569933,1913,C000897,MO
E,9569947,1915,1286415,CA
E,9569956,1916,513460-6,MI
E,9569959,1917,1281451,CA
E,9569960,1918,100547,DE
E,9569960,1919,9300101 PAC,PA
E,9569960,1920,R0000007744,NJ
E,9569968,1921,C000618,MO
E,9569976,1922,5275,OR
E,9570003,1923,000113,OR
E,9570006,1925,1281286,CA
E,9570048,1926,Applied for,CA
E,9570068,1927,A00990,NY
E,9570073,1928,820668,CA
E,9570074,1929,820668,CA
E,9570081,1930,9389,IL
E,9570093,1931,746373,CA
E,9570097,1932,1262622,CA
E,9570110,1933,12FE4M5,FD
E,9570122,7076,1298154,CA
E,9570124,7077,1298155,CA
E,9570133,1937,1297708,CA
E,9570134,1938,1297707,CA
E,9570136,1939,992065,CA
E,9570137,1940,1292233,CA
E,9570140,1941,204067,OK
E,9570141,1942,80023,MN
E,9570147,1943,200802876,AZ
E,9570152,1944,A23084,NY
E,9570172,1945,A19419,NY
E,9570202,1948,A17712,NY
E,9570214,1950,910724,CA
E,9570219,1951,1276215,CA
E,9570220,1952,Applied for,CA
E,9570222,1953,A00698,NY
E,9570222,1954,S000001384Q2003,NJ
E,9570225,1955,TBD,FD
E,9570253,1958,2007187,PA
E,9570268,6396,ACM2003,LA
E,9570268,6397,200602812,AZ
E,9570268,6398,41344,FL
E,9570268,6399,9742,IA
E,9570268,6400,,UT
E,9570268,6401,CP1261,OH
E,9570268,6402,,SC
E,9570268,6403,510337,WI
E,9570268,6404,C041446,MO
E,9570272,1969,1285830,CA
E,9570274,1970,1235701,CA
E,9570276,1971,1254178,CA
E,9570278,1972,1261431,CA
E,9570279,1973,C000771,MO
E,9570280,1974,1261429,CA
E,9570282,1975,1278652,CA
E,9570283,19796,NC2006000072,GA
E,9570283,19797,FID1037,IL
E,9570284,1978,1276821,CA
E,9570285,1979,1276823,CA
E,9570286,1980,1264154,CA
E,9570287,1981,1264667,CA
E,9570301,1982,746239,CA
E,9570352,1983,1286279,CA
E,9570353,1984,1285516,CA
E,9570366,1985,54722,TX
E,9570371,1986,Applied for,CA
E,9570400,1987,1296948,CA
E,9570401,1988,1271711,CA
E,9570402,1989,1296949,CA
E,9570429,1990,CP1237,OH
E,9570439,1991,00016923,TX
E,9570471,1994,1225795,CA
E,9570472,1995,513049,MI
E,9570500,1996,U0000026344,NJ
E,9570501,1997,STA-EKYOA4-C-001,NC
E,9570501,1998,C00435651,FD
E,9570502,1999,C00436287,FD
E,9570521,2000,A23084,NY
E,9570535,2001,00060203,TX
E,9570548,2002,00060204,TX
E,9570576,2003,746239,CA
E,9570589,2004,C00436816,FD
E,9570615,2005,41962,FL
E,9570623,2006,1221835,CA
E,9570630,2007,1278808,CA
E,9570641,2008,1299598,CA
E,9570678,2009,1239530,CA
E,9570679,2010,1239530,CA
E,9570772,2023,40248,IL
E,9570783,2024,1239589,CA
E,9570787,2025,A07119,NY
E,9570823,2026,Applied for,CA
E,9570827,2027,508451-2,MI
E,9570830,2028,002189,OR
E,9570831,2029,000682,OR
E,9570838,2030,Applied for,CA
E,9570842,2031,37935,FL
E,9570844,2032,C000807,MO
E,9570852,2033,41798,FL
E,9570854,2034,44864,FL
E,9570858,2069,871553,CA
E,9570866,2036,45334,FL
E,9570886,2037,911856,CA
E,9570891,2038,911607,CA
E,9570892,2039,1283799,CA
E,9570894,2040,1291537,CA
E,9570901,2041,741857,CA
E,9570904,2042,870169,CA
E,9570911,2043,508598-0,MI
E,9570915,2044,Applied for,CA
E,9570922,2045,790708,CA
E,9570935,2046,PENDING,CO
E,9570936,2047,920370,CA
E,9570940,2048,1300535,CA
E,9570941,2049,1300534,CA
E,9570955,2050,A6465,MD
E,9570967,2051,22404,FL
E,9570968,2052,36488,FL
E,9570970,2053,44838,FL
E,9570971,2054,41599,FL
E,9570972,2055,44838,FL
E,9570974,2056,1293216,CA
E,9570975,2057,44973,FL
E,9570976,2058,43171,FL
E,9570977,2059,41720,FL
E,9570978,2060,37742,FL
E,9570981,2061,Applied for,CA
E,9570999,2062,1295473,CA
E,9571000,2063,1295473,CA
E,9571002,2064,1295473,CA
E,9571005,2065,200802876,AZ
E,9571012,2067,383631906,MI
E,9571018,2068,1300752,CA
E,9571036,2070,C34564,NY
E,9571038,2071,NC-058B2N-C-00,NC
E,9571050,2072,45481,FL
E,9571051,2073,9200457,PA
E,9571058,2074,A256-305,MD
E,9571060,2075,34623,TX
E,9571067,2076,12207,OR
E,9571069,2078,1793,OH
E,9571070,2079,7400007,NC
E,9571072,2081,A06968,NY
E,9571081,2082,901225,VA
E,9571118,2084,7400007,NC
E,9571125,2085,1277975,CA
E,9571141,2086,9533,IL
E,9571151,2087,S9225,IL
E,9571154,2088,802446,CA
E,9571158,2089,12452,OR
E,9571167,2094,000008-3,MI
E,9571168,2090,C031159,MO
E,9571175,2091,62315,TX
E,9571176,2092,40248,IL
E,9571177,2093,A07119,NY
E,9571185,2095,20065642576,CO
E,9571187,2096,41812,FL
E,9571189,2097,37742,FL
E,9571192,2098,41720,FL
E,9571193,2099,36488,FL
E,9571215,2100,44973,FL
E,9571216,2101,41599,FL
E,9571220,2102,A269,MD
E,9571246,2103,07-062,VA
E,9571252,2104,1301795,CA
E,9571253,2105,963008,CA
E,9571254,2106,981406,CA
E,9571278,2107,1301669,CA
E,9571282,2108,1301867,CA
E,9571300,2109,L13762,IL
E,9571305,2110,H8CA45098,FD
E,9571308,2111,6501,RI
E,9571310,2112,Pending ,CA
E,9571311,2113,Pending,CA
E,9571312,2114,Pending,CA
E,9571314,2115,000113,OR
E,9571319,2158,1301988,CA
E,9571339,2117,00059386,TX
E,9571340,2118,00052778,TX
E,9571341,2119,41346,FL
E,9571348,2120,22404,FL
E,9571366,2122,971616,CA
E,9571367,2123,760790,CA
E,9571387,2126,513450-7,MI
E,9571415,2127,9200457,PA
E,9571416,2128,9200457,PA
E,9571417,2129,34623,TX
E,9571418,2130,901225,VA
E,9571419,2131,1793,OH
E,9571420,2132,7400007,NC
E,9571421,2133,A06968,NY
E,9571423,2134,A256-305,MD
E,9571430,2135,1293965,CA
E,9571431,2136,1285612,CA
E,9571434,2137,4243,FL
E,9571438,2138,41473,FL
E,9571439,2139,1301523,CA
E,9571451,2140,C00429480,FD
E,9571456,2174,500343,WI
E,9571457,2142,1300228,CA
E,9571466,2143,1302433,CA
E,9571478,2145,80012,MN
E,9571481,2186,A35605,NY
E,9571482,2147,1301795,CA
E,9571490,2148,Applied for,CA
E,9571493,2149,C35468,NY
E,9571497,2150,06-101,VA
E,9571500,2152,Applied for,CA
E,9571504,2187,A35741,NY
E,9571507,2154,1302340,CA
E,9571509,2155,743103,CA
E,9571516,2156,00062074,TX
E,9571521,2159,513395-4,MI
E,9571525,2160,C00411611,FD
E,9571543,2161,C00419028,FD
E,9571550,2162,00062494,TX
E,9571553,2163,000113,OR
E,9571570,2164,45489,FL
E,9571584,2166,34131,FL
E,9571602,2167,012564,OR
E,9571613,2168,S 2790,IL
E,9571615,2169,1276733,CA
E,9571617,2170,1276299,CA
E,9571623,2171,00062207,TX
E,9571625,2172,C00438754,FD
E,9571637,2173,07-088,VA
E,9571658,2175,861499,CA
E,9571661,2176,A17712,NY
E,9571662,2177,1303053,CA
E,9571663,2178,1303058,CA
E,9571672,2179,06-077,VA
E,9571673,2180,511482,MI
E,9571675,2181,1276264,CA
E,9571676,2182,990463,CA
E,9571681,2183,1301867,CA
E,9571688,2188,9731562,CA
E,9571704,2189,1301669,CA
E,9571719,2193,C000752,MO
E,9571720,2194,C041499,MO
E,9571733,2195,C041500,MO
E,9571734,2196,C041501,MO
E,9571735,2197,C041502,MO
E,9571739,2198,C041503,MO
E,9571740,2199,C041504,MO
E,9571741,2200,C041504,MO
E,9571742,2201,C000752,MO
E,9571744,2203,C010014,MO
E,9571745,2204,STA-ZFYJD2-C-001,NC
E,9571747,2205,A00564,NY
E,9571769,2206,C00440370,FD
E,9571791,2207,746544,CA
E,9571798,2208,1302479,CA
E,9571831,2209,54-1998269,FD
E,9571832,2210,54-1998269,FD
E,9571833,2211,5275,OR
E,9571847,2212,CAN2035,ME
E,9571865,2213,Applied for,CA
E,9571875,2214,CT20080110,AZ
E,9571919,2215,4960,FL
E,9571951,2216,930791,CA
E,9571962,2217,16681,MN
E,9572004,2272,500289,WI
E,9572013,2219,A29842,NY
E,9572018,2220,207010,OK
E,9572027,2221,200802924,AZ
E,9572056,2222,1299574,CA
E,9572062,2223,A29261,NY
E,9572068,2365,FID691,IL
E,9572069,2225,1291510,CA
E,9572075,2226,2007287,PA
E,9572078,2228,C00442707,FD
E,9572084,2229,C00437350,FD
E,9572105,2231,63417,TX
E,9572129,2232,C32997 ,NY
E,9572130,2233,S9225,IL
E,9572137,2234,S9691,IL
E,9572153,2235,C000598,MO
E,9572199,2236,1284696,CA
E,9572269,2237,791819,CA
E,9572297,2238,1302168,CA
E,9572400,2247,S8770,IL
E,9572404,2248,C00444463,FD
E,9572405,2249,L13762,IL
E,9572411,2250,7800038,NC
E,9572415,2252,741623,CA
E,9572426,2253,11967,OR
E,9572431,2254,200810062,AZ
E,9572432,2255,513669-2,MI
E,9572440,2256,STA-6WF6O9-C-001,NC
E,9572452,2257,11401,OH
E,9572456,2258,513395-4,MI
E,9572462,2259,08-13,IN
E,9572467,2260,45-0582705,WA
E,9572473,2261,1303833,CA
E,9572474,2262,00062781,TX
E,9572476,2263,200810047,AZ
E,9572483,2264,1303852,CA
E,9572484,2265,00026064,TX
E,9572496,2266,1295001,CA
E,9572501,2267,9600087,PA
E,9572509,2268,1304069,CA
E,9572511,2269,1304067,CA
E,9572512,2270,1304071,CA
E,9572533,2271,128405,MI
E,9572555,2273,Applied For,CA
E,9572557,2274,FID1926,IL
E,9572562,2275,1304156,CA
E,9572563,2276,C00445486,FD
E,9572574,2277,I20071228,AZ
E,9572588,2278,1299598,CA
E,9572589,2279,1290126,CA
E,9572601,2280,830078,CA
E,9572603,2281,1275866,CA
E,9572607,2282,830078,CA
E,9572609,2283,26-1966966,FD
E,9572621,2284,V000033644,NJ
E,9572627,2285,1245177,CA
E,9572628,2286,742986,CA
E,9572629,2287,742986,CA
E,9572641,2288,C00444661,FD
E,9572662,2289,1281906,CA
E,9572665,2290,742422,CA
E,9572676,2291,1128,AZ
E,9572685,2292,200810030,AZ
E,9572688,2293,1304537,CA
E,9572702,2294,2008151,PA
E,9572703,2295,2008184,PA
E,9572705,2296,46002,FL
E,9572711,2366,C00443051,FD
E,9572713,2298,C00443051,FD
E,9572714,2299,1268772,CA
E,9572726,2300,1304629,CA
E,9572732,2301,94501,MI
E,9572741,2302,Applied for,CA
E,9572746,2303,00063036,TX
E,9572754,2304,920780,CA
E,9572755,2305,1304836,CA
